-4.534581460677262754e-01,4.998471887671920855e-01,8.362339638308258216e-02,1.714949759299441989e-01,-7.970966335687492688e-01,-4.297771810202366538e-01
-4.549847404274061091e-01,5.027066193822136153e-01,8.744147075551089721e-02,1.706088319553175636e-01,-7.978035655813731086e-01,-4.276259759831453899e-01
-4.562031886881934284e-01,5.061626822404960979e-01,9.206746995022219160e-02,1.698355005173498300e-01,-7.987676778618651996e-01,-4.258145779807461784e-01
-4.570643279623762822e-01,5.100738947152723135e-01,9.731519151545797719e-02,1.692063106281329332e-01,-7.999519833117850753e-01,-4.244158417686971774e-01
-4.575345006195448150e-01,5.142802503661952906e-01,1.029724962660913956e-01,1.687459705566371482e-01,-8.013098108538447839e-01,-4.234842411775011084e-01
-4.575966610404655910e-01,5.186097420530418889e-01,1.088095468745207128e-01,1.684717349646882856e-01,-8.027864231311701015e-01,-4.230541075198753775e-01
-4.572507083225536562e-01,5.228853424151270746e-01,1.145878970477451908e-01,1.683929642609109101e-01,-8.043211131129763825e-01,-4.231388544948163632e-01
-4.565130932900416383e-01,5.269321760265193166e-01,1.200701223333275891e-01,1.685110483757606414e-01,-8.058497190995802528e-01,-4.237311145590516581e-01
-4.554157804821628019e-01,5.305846158052074379e-01,1.250296359818123815e-01,1.688196468125391647e-01,-8.073074544558749288e-01,-4.248036683231948274e-01
-4.540046643511495006e-01,5.336930362834377828e-01,1.292602884080373826e-01,1.693051872554688086e-01,-8.086319081658617236e-01,-4.263110287600313519e-01
-4.523375451065234643e-01,5.361299588890332535e-01,1.325853143750488350e-01,1.699475654342250674e-01,-8.097660406313108572e-01,-4.281915434779371976e-01
-4.504817663888545098e-01,5.377953331585390018e-01,1.348651785689802818e-01,1.707209970043058744e-01,-8.106609816406684654e-01,-4.303698955020544559e-01
-4.485116078458064592e-01,5.386207180904148961e-01,1.360038885195697933e-01,1.715949846382902877e-01,-8.112784387103699757e-01,-4.327599086682661911e-01
-4.465055143426077677e-01,5.385721643100442879e-01,1.359534014743131181e-01,1.725353768424121859e-01,-8.115925464397388822e-01,-4.352675902966224863e-01
-4.445432331239604906e-01,5.376516521454752784e-01,1.347158500212202181e-01,1.735055060947513217e-01,-8.115910302222560935e-01,-4.377943646256833299e-01
-4.427029231359913553e-01,5.358970106193065019e-01,1.323434428341949687e-01,1.744674004194778638e-01,-8.112756159538953016e-01,-4.402404607656988378e-01
-4.410582983648172473e-01,5.333803210822620766e-01,1.289360470362512778e-01,1.753830631624709868e-01,-8.106616833413828882e-01,-4.425084162611289118e-01
-4.396758699076706023e-01,5.302048875577617393e-01,1.246366079412308814e-01,1.762158102842998897e-01,-8.097772243511095480e-01,-4.445066418514199702e-01
-4.386123590085837520e-01,5.265009247577868701e-01,1.196246911599487817e-01,1.769316436908566215e-01,-8.086612209364851811e-01,-4.461529671008283016e-01
-4.379123639174737903e-01,5.224201677958385526e-01,1.141085269549892978e-01,1.775006245623614864e-01,-8.073615905672053561e-01,-4.473780545241720086e-01
-4.376063747025966677e-01,5.181296427333191845e-01,1.083159908780273462e-01,1.778981945429238820e-01,-8.059328611923044505e-01,-4.481285372782431442e-01
-4.377092388422596514e-01,5.138048563173032157e-01,1.024849699407566206e-01,1.781063776840010049e-01,-8.044337301248185579e-01,-4.483697087497591216e-01
-4.382191828934232092e-01,5.096226713631935024e-01,9.685354788904820822e-02,1.781147850774926766e-01,-8.029246383317808489e-01,-4.480875778364712403e-01
-4.391174882178932037e-01,5.057541363948635516e-01,9.165040745318919768e-02,1.779213399622119884e-01,-8.014654591610204104e-01,-4.472901070584974770e-01
-4.403688988575629182e-01,5.023575378434804728e-01,8.708580207813376717e-02,1.775326460499911663e-01,-8.001133655765135799e-01,-4.460074758933483818e-01
-4.419228059697211108e-01,4.995719407815299995e-01,8.334340203400936176e-02,1.769639372411234424e-01,-7.989209087133256615e-01,-4.442912603288083351e-01
-4.437152068020608908e-01,4.975114772345962111e-01,8.057327362167487905e-02,1.762385726933766716e-01,-7.979343176099441548e-01,-4.422124895307809056e-01
-4.456713806740806305e-01,4.962606250571559019e-01,7.888620577931515498e-02,1.753870755178514318e-01,-7.971920178782183619e-01,-4.398586257877696304e-01
-4.477091659585612504e-01,4.958706906375716095e-01,7.834955417875777428e-02,1.744457525462642100e-01,-7.967233661891702790e-01,-4.373296049887981374e-01
-4.497426683659799806e-01,4.963576627299456367e-01,7.898472692218594382e-02,1.734549715850803031e-01,-7.965476061039423739e-01,-4.347331599036345917e-01
-4.516861898878605786e-01,4.977015432855348975e-01,8.076638712907024953e-02,1.724572056751234039e-01,-7.966730656304440439e-01,-4.321797151800922943e-01
-4.534581460677262754e-01,4.998471887671920855e-01,8.362339638308258216e-02,1.714949759299441989e-01,-7.970966335687492688e-01,-4.297771810202366538e-01
