timestamp,voltage,current,feedrate,energy
1.770323475906472206e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323475916273355e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323475926034451e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323475936277866e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323475946271420e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323475956628561e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323475966300011e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323475976236105e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323475986253262e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323475996074438e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476006036282e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476016297340e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476026334286e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476036522865e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476046285629e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476056034088e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476066455603e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476076072454e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476086670637e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476096073389e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476106342077e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476116232157e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476126161098e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476136441946e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476146647215e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476156289577e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476166269779e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476177242517e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476186516285e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476196201801e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476206210375e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476216310263e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476226424456e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476236216068e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476246319532e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476256497145e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476266212463e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476276100874e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476286438704e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476296492815e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476306322575e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476316292048e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476326664209e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476336465359e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476346234322e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476356269121e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476366390944e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476376275301e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476386475325e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476396172762e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476406162500e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476418251991e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476426270247e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476436171770e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476447005987e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476456277609e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476466313839e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476477168560e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476486309528e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476496086359e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476506417513e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476516254902e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476528021336e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476535999775e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476546313763e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476556476116e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476566156387e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476576102018e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476586407900e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476596280575e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476606258869e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476616277695e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476626487255e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476636298656e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476646268368e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476656248093e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476666300774e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476676035166e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476686374187e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476696853161e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476706036806e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476716117859e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476726404190e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476736211300e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476746296644e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476756291389e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476766041756e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476777086973e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476786310196e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476796168089e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476806330681e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476816256285e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476826290131e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476836157322e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476846360207e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476856425524e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476866110563e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476876275063e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476886324167e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476896049500e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476906172037e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476916575432e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476926688910e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476936028719e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476946308851e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476956264973e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476966449738e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476976281881e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476986272812e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323476996149778e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477006442308e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477016393900e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477026493788e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477036020041e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477046278715e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477056242228e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477066374063e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477076518059e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477086237431e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477096204758e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477106476068e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477116346121e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477126252174e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477136215925e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477146568060e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477156212568e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477166391611e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477176373720e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477186158419e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477196320295e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477206145763e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477216557264e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477226183176e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477236462355e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477246324778e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477256307125e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477266396523e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477276182652e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477286835670e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477296023607e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477306195736e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477316237211e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477326542854e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477336243391e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477346288919e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477356240988e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477366495371e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477376384020e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477386329889e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477396296501e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477406413078e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477416313887e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477426549196e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477436601400e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477446275711e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477456369638e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477466286659e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477476049662e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477486331940e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477496007204e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477506210327e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477516691923e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477526386023e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477536072731e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477546622276e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477556253910e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477566280127e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477576207876e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477586281300e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477596430063e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477606224775e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477616344929e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477626214981e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477636534452e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477646267414e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477656270742e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477666278362e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477676177263e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477687230587e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477696237564e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477706370115e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477716299534e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477726156235e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477736101627e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477746273279e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477756648302e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477766262770e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477776240587e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477786309004e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477796057463e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477806422472e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477816547394e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
1.770323477826088667e+09,5.360000000000000320e+00,1.855999999999999943e+02,4.410000000000000142e+00,4.000000000000000222e-01
