-8.451000000000000512e+00,5.615999999999999659e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-8.201999999999999957e+00,5.251999999999999780e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-9.212999999999999190e+00,5.549000000000000377e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-9.253999999999999559e+00,5.213000000000000078e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-8.439000000000000057e+00,4.419999999999999929e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-9.646000000000000796e+00,4.650999999999999801e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-8.420999999999999375e+00,3.750000000000000000e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-9.053000000000000824e+00,3.696000000000000174e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-8.458000000000000185e+00,3.181000000000000050e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-9.599999999999999645e+00,3.374000000000000110e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-8.662000000000000810e+00,2.799999999999999822e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-9.279999999999999361e+00,2.629999999999999893e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-1.003700000000000081e+01,2.600999999999999979e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-1.010399999999999920e+01,2.242999999999999883e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-1.021299999999999919e+01,1.981000000000000094e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-9.733999999999999986e+00,1.633999999999999897e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-9.435000000000000497e+00,1.324000000000000066e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-1.073300000000000054e+01,1.092000000000000082e+00,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-1.051299999999999990e+01,8.349999999999999645e-01,5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
-9.688000000000000611e+00,5.430000000000000382e-01,5.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
