1.217364817766693363e+02,9.848077530122075984e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.184447288575555888e+02,9.878316236762197278e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.153215136992439653e+02,8.838086101279964524e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.127052851258138162e+02,6.840112199688455519e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.108795520981653056e+02,4.100906005984422897e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.100421611190109275e+02,9.173030144190501556e-01,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.102838564944018458e+02,-2.365703992181382276e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.115784467801243238e+02,-5.392350263549433365e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.137856430310823299e+02,-7.834651712926646638e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.166662612853060352e+02,-9.427947082061429285e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.199081418575526925e+02,-9.999578095183123239e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.231599766848595010e+02,-9.487599662250952193e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.260693790062715465e+02,-7.947492590637009968e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.283210699362354887e+02,-5.546151378774099250e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.296710438239051086e+02,-2.543798607615601615e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.299730100515482718e+02,7.342142137803233659e-01,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.291942458929110842e+02,3.932663532605812584e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.274191425283528503e+02,6.704947736111455114e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.248400599509899962e+02,8.750646814425934394e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
1.217364817766693363e+02,9.848077530122075984e+00,2.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
